names,scores,logfoldchanges,pvals,pvals_adj
NCEH1,22.740368,1.7835051,1.787271061462482e-114,7.196509640243998e-113
SOD2,22.738226,0.70401,1.876644198924284e-114,7.539838979529273e-113
BCL2A1,22.6454,0.9320167,1.548620503050898e-113,6.181352403590769e-112
LCP2,22.628222,0.7369774,2.2864149138283467e-113,9.1064781416057e-112
FAM118A,22.577332,1.2969475,7.23885767808013e-113,2.8644971083454582e-111
JOSD1,22.54035,0.73884296,1.6699099261227243e-112,6.593809925492331e-111
MOB1A,22.528233,0.52826494,2.1954114321638538e-112,8.650203713725433e-111
TIGIT,22.492977,1.2029015,4.8626031526791135e-112,1.903672846190644e-110
ZNF331,22.43412,0.7447685,1.8288968457076268e-111,7.129591291727757e-110
BAZ1A,22.41771,0.6255548,2.6444898601606216e-111,1.028717761067991e-109
IFIT1,22.404947,1.9324719,3.522117861001365e-111,1.367222115134166e-109
TSC22D3,22.39687,0.4911664,4.222241125271992e-111,1.6355394367324693e-109
RASGEF1B,22.372065,1.0517386,7.364778668614691e-111,2.8468358133565125e-109
APOL2,22.28894,1.2813655,4.7306551195437293e-110,1.817145578450678e-108
LYN,22.270498,0.8798504,7.140275365876922e-110,2.737006179391778e-108
NCF2,22.264366,1.2406971,8.187168820807296e-110,3.1317626399758908e-108
CDC42SE1,22.20665,0.5595779,2.962169640455535e-109,1.1260537633209954e-107
DEK,22.165363,0.4237503,7.416867086579735e-109,2.796326418412536e-107
CFL1,22.15619,0.23566133,9.092447324873213e-109,3.4210333059835467e-107
CYBB,22.142084,1.7473704,1.243535819552041e-108,4.6692354157045045e-107
TXNIP,22.134672,0.3633957,1.4657391355344134e-108,5.492333932152523e-107
HNRNPK,22.114004,0.3103781,2.3176318827489663e-108,8.649194918527188e-107
IRF7,22.083857,1.0005475,4.518410932655542e-108,1.6828102055677162e-106
CCL4L2,22.050304,0.975402,9.488377025549417e-108,3.512421180768404e-106
FGL2,22.00152,1.2504021,2.784832732213093e-107,1.022646275923292e-105
SKIL,21.985094,0.72846603,3.999701082447682e-107,1.4658385543876624e-105
XRN1,21.921555,0.6913075,1.618377456247064e-106,5.907560332833468e-105
CFLAR,21.804419,0.5415873,2.106656912951904e-105,7.6292559326844e-104
MBP,21.746534,0.5092697,7.449861649613252e-105,2.687365613920411e-103
G0S2,21.738049,1.0527987,8.962848442005701e-105,3.2268011812483663e-103
SMAP2,21.699272,0.6334262,2.084392058041766e-104,7.489534751018564e-103
FUS,21.652143,0.39406502,5.801852350762597e-104,2.072525506076888e-102
GPBP1,21.624891,0.51330715,1.047649560842033e-103,3.735124968275838e-102
CD68,21.60956,1.6192031,1.4603119588810142e-103,5.196276720351609e-102
CCL3L1,21.519594,1.4032198,1.0205025029698146e-102,3.610297968598992e-101
DUSP5,21.515005,1.2310755,1.1266558242968637e-102,3.978178382675907e-101
BTN3A1,21.513025,0.852627,1.1757973334752004e-102,4.1437264568019494e-101
LGALS9,21.479551,0.9936893,2.418322303201252e-102,8.506286553463255e-101
NABP1,21.377365,0.6539089,2.1704093291509772e-101,7.561837892322788e-100
YBX1,21.347216,0.2341804,4.138659229076799e-101,1.4392030701719527e-99
SLC15A3,21.332994,1.647007,5.610033786373081e-101,1.9435062330489836e-99
HNRNPC,21.294525,0.35084844,1.2759170860608761e-100,4.403592785181155e-99
CDKN2A,21.29072,1.3556933,1.3838732702570354e-100,4.76722272330008e-99
RNF149,21.205515,0.5954437,8.493717537539181e-100,2.9095736512454647e-98
MT-CO1,21.189772,-0.012450651,1.186703663185712e-99,4.057554182449322e-98
PLAU,21.092392,1.6792283,9.341773297954073e-99,3.182269007861498e-97
IFI35,21.081717,1.0172251,1.1706042567760522e-98,3.9802712516046473e-97
C1QA,21.068954,2.141519,1.5327663408745144e-98,5.202055967614965e-97
SDCBP,21.0649,0.5804672,1.6698010174898726e-98,5.656682007773349e-97
CD74,21.025635,0.5235444,3.822428603390521e-98,1.2925158671612037e-96
CD83,20.997162,1.3139771,6.962155160698686e-98,2.349855347529202e-96
DDX60L,20.889631,1.0152398,6.653072155741519e-97,2.2291433914520078e-95
IFI27,20.845142,0.9097551,1.6870303931323647e-96,5.631920917873336e-95
CD84,20.830498,0.8915951,2.2906674329781147e-96,7.633202311599122e-95
FCGR3A,20.827366,1.869259,2.4455064659477355e-96,8.134410185012024e-95
GNB4,20.801178,1.2770096,4.22315760440009e-96,1.40219524004322e-94
ARPC1B,20.767561,0.40734705,8.506824442815278e-96,2.819382736363381e-94
SMG1,20.764572,0.5808754,9.053042137486857e-96,2.995007327682814e-94
MSN,20.754286,0.47508878,1.1213612285658502e-95,3.703113942031938e-94
PDCD10,20.728136,0.7045961,1.931299443382469e-95,6.366353515250542e-94
ZNFX1,20.703884,0.96449375,3.195559462147953e-95,1.0514994137006911e-93
PPP4R3A,20.700163,0.612417,3.45198143750946e-95,1.1338431337050303e-93
ZCCHC2,20.59364,1.015044,3.129596698038356e-94,1.0224648571651647e-92
CXCL17,20.54564,2.3842735,8.419315992328823e-94,2.7409053357296013e-92
MYADM,20.534462,0.74897665,1.0598172606541194e-93,3.444124729711555e-92
MT-ATP6,20.44109,0.040009797,7.211038777452552e-93,2.3269223724570528e-91
CD53,20.433275,0.53247154,8.463044136067158e-93,2.7213652080968316e-91
SERPINB13,20.418692,2.1035564,1.1407814826226408e-92,3.66186867175425e-91
LAP3,20.407307,0.98181057,1.4400628938285641e-92,4.614484257170378e-91
TNFRSF1B,20.387705,0.6644149,2.1499698386161476e-92,6.865321079448884e-91
ZNF267,20.365595,0.7749996,3.377315940250196e-92,1.0709999650938487e-90
PTAFR,20.314875,1.3093663,9.499051107611891e-92,2.9916308299633264e-90
ISG20,20.296217,0.5709288,1.3887578379792756e-91,4.366264154646828e-90
STAT3,20.295874,0.4256402,1.3984625909687456e-91,4.389260108167032e-90
KDM6B,20.228916,0.70703244,5.448702755274996e-91,1.7072292028942695e-89
CALML5,20.207672,3.641506,8.380971161943626e-91,2.617058018783111e-89
TUT7,20.207148,0.6891627,8.470486207951378e-91,2.640519478169699e-89
TAPBP,20.17049,0.4285975,1.778645573492936e-90,5.507202592732512e-89
CALR,20.149067,0.35981405,2.742312055275138e-90,8.462452377631395e-89
IL32,20.089928,0.47437394,9.03950012617087e-90,2.7754893280371797e-88
ABCG1,20.069164,1.2384303,1.3729470907594343e-89,4.201446922238996e-88
C1QB,20.019167,2.0909219,3.7493859764700405e-89,1.1435627228233624e-87
FCGR3B,19.938389,1.4453139,1.8905965213859012e-88,5.728257876100087e-87
RAB5IF,19.882795,0.59639084,5.734891225746709e-88,1.7318805558541997e-86
USP18,19.882416,2.1130564,5.778428584733754e-88,1.7421630089375444e-86
CARD16,19.85799,0.59265316,9.399738582289472e-88,2.829321313269131e-86
ARPC5,19.852224,0.35347587,1.0542865314658048e-87,3.1630318634385038e-86
LYST,19.848755,0.7406691,1.1296756694418731e-87,3.383682702548488e-86
APOBEC3A,19.828457,1.7555937,1.6915087303167604e-87,5.033677762941011e-86
HAVCR2,19.818628,1.6072934,2.056378904044238e-87,6.1095749283424344e-86
SLC2A3,19.79561,0.58157474,3.2478773719294874e-87,9.61843168161247e-86
MT-CO3,19.772125,0.081903644,5.174863486305847e-87,1.5300429705646e-85
DAPP1,19.667208,1.0853041,4.118453509535961e-86,1.2060434591481624e-84
GBP3,19.65952,0.92515624,4.7923911721002085e-86,1.4011639221485975e-84
MAP1LC3B,19.65912,0.44888026,4.83030992006066e-86,1.4100050944711253e-84
WIPF1,19.655642,0.568005,5.173048492305762e-86,1.5052669313348034e-84
SLC20A1,19.648407,0.76076543,5.965577523290137e-86,1.7331324193849715e-84
CSTA,19.626749,0.7635579,9.137913126301198e-86,2.642223982866398e-84
VPS37B,19.583818,0.8543977,2.1248083705276835e-85,6.10541572633158e-84
HELZ2,19.498402,1.2839034,1.1326779147169569e-84,3.2343855664258236e-83
ETV7,19.47439,2.0562863,1.8106884236295175e-84,5.1624301469350264e-83
ARID4B,19.469574,0.4595249,1.9891923564223638e-84,5.6538019901348334e-83
USP15,19.450167,0.4806472,2.9048547439028627e-84,8.24359164649157e-83
TRIM69,19.435823,1.059005,3.8420380910642754e-84,1.0886367498461598e-82
SPRR2A,19.383633,1.8550982,1.0608766308583987e-83,2.9921283900447095e-82
LST1,19.332232,0.8282145,2.877025876208761e-83,8.089597567085615e-82
GCH1,19.323069,1.2444952,3.436061745246997e-83,9.646717080195735e-82
RTKN2,19.29296,2.0165827,6.154763424915728e-83,1.7253070419065293e-81
IGSF6,19.214716,1.05381,2.787515139762827e-82,7.754782648664436e-81
WARS1,19.206121,1.2793243,3.28943441815857e-82,9.137262534313088e-81
EIF4G2,19.148867,0.2746209,9.891574546503471e-82,2.7311157932082744e-80
GM2A,19.08791,1.224865,3.182463872584543e-81,8.747487898880958e-80
CHD2,19.072676,0.5291145,4.259369062910221e-81,1.1690026212869144e-79
CXCL9,19.064085,5.383366,5.019837207503417e-81,1.3756601636861228e-79
GABARAPL1,19.059711,0.6388638,5.457573273110196e-81,1.4933905047328808e-79
CAPZB,19.056843,0.38645154,5.765136568299424e-81,1.575203460275978e-79
CLK1,19.02851,0.47080907,9.903031427932308e-81,2.6897863912465253e-79
CDC42SE2,19.027292,0.49903822,1.0135717250579401e-80,2.7489203018890455e-79
VAMP5,19.001896,0.8103647,1.644910022065017e-80,4.448040193687154e-79
CASP4,18.997295,0.5312087,1.7956221612287997e-80,4.848443897400293e-79
RNF19B,18.980656,1.2055619,2.4649763186638702e-80,6.646024990747036e-79
EGR2,18.943537,1.5982426,4.992807021787824e-80,1.3422098056668557e-78
FCER1G,18.85942,0.792741,2.4589521602944846e-79,6.524396042654195e-78
FNBP1,18.832512,0.47049287,4.088984314151131e-79,1.0771569726273875e-77
HECA,18.727713,0.65728515,2.9428655656166e-78,7.642709285754794e-77
CYTH1,18.700886,0.57530266,4.869000377458638e-78,1.2591509285988458e-76
FCGR2A,18.695448,0.9487745,5.391546340711069e-78,1.3923232399690006e-76
MAP3K8,18.66966,0.74919033,8.740649944389767e-78,2.2508705978813538e-76
HMOX1,18.657265,2.007398,1.1023054056034905e-77,2.830689447872124e-76
UBE2D3,18.613287,0.35526422,2.507554853495899e-77,6.421368851469764e-76
CASP1,18.541887,0.652921,9.483538918193768e-77,2.418434139957719e-75
ADM,18.485336,1.1855313,2.7100563353597854e-76,6.891875952013992e-75
NCF1,18.4393,0.7821113,6.355796442239094e-76,1.614090988602379e-74
MNDA,18.420439,0.8714775,9.007088708353661e-76,2.2810918037804356e-74
IER3,18.376123,0.71881235,2.0404251451629172e-75,5.132088505525523e-74
PLBD1,18.350866,1.110401,3.248878493268249e-75,8.127065124645547e-74
CLDN1,18.283237,2.2792842,1.125439787550176e-74,2.803826314682331e-73
IDS,18.261597,0.56330746,1.6732355508970844e-74,4.162910291330808e-73
GLS,18.256279,0.48658973,1.844427272681413e-74,4.576422858608571e-73
GGA2,18.22381,0.7201825,3.3406222164091034e-74,8.277620042575918e-73
TGFBI,18.164122,0.9985651,9.928308566995761e-74,2.450183784927543e-72
FNDC3B,18.138216,0.96287817,1.5911028933508293e-73,3.91611799260249e-72
PTBP3,18.118681,0.47458982,2.2696863844181178e-73,5.571351832125811e-72
HNRNPM,18.1049,0.40747553,2.915351408933641e-73,7.146697893114897e-72
QKI,18.05646,0.6241955,7.018144742772205e-73,1.715847611478568e-71
HK2,18.03169,1.971138,1.0988037532539465e-72,2.6722034057610217e-71
ZNRF2,18.011063,0.80817324,1.5953361702690299e-72,3.86948050492862e-71
IKZF2,17.98919,1.0842491,2.3680031485438144e-72,5.7360034050676756e-71
NECTIN4,17.98453,1.985317,2.575614906420982e-72,6.230680539762273e-71
AIF1,17.96349,0.7777968,3.7638419699532284e-72,9.081196111736035e-71
ANP32A,17.945858,0.49707767,5.170531054492838e-72,1.2442479776086893e-70
TNFSF13B,17.937122,1.0435543,6.050947997344623e-72,1.4542075416131496e-70
HLA-DQA2,17.918722,0.91526467,8.424018428505196e-72,2.021874540729201e-70
OSCAR,17.888716,1.7836022,1.4439789194835657e-71,3.4612136998221605e-70
WSB1,17.84809,0.47900492,2.9909691035788033e-71,7.150674962345105e-70
ARHGDIB,17.796741,0.3590443,7.49016094830446e-71,1.7814358182878002e-69
PIK3AP1,17.784973,1.3657258,9.240756580487615e-71,2.19494866202242e-69
B3GNT5,17.770912,1.203078,1.1874270112359429e-70,2.81684074332082e-69
LITAF,17.760748,0.4401852,1.423247591947643e-70,3.3719031013871835e-69
GATA3,17.75223,0.6593796,1.6564264750621507e-70,3.9142402198991187e-69
LENG8,17.744822,0.660151,1.8899910483687918e-70,4.4604274600384814e-69
SECTM1,17.666119,1.2639742,7.6481217568783e-70,1.7980430675805696e-68
AKAP13,17.652449,0.38284189,9.7438317881981e-70,2.2848849995288036e-68
DEDD2,17.647718,0.6864645,1.0595163388614316e-69,2.4781884710617513e-68
RASSF5,17.614521,0.5115773,1.9059375746112802e-69,4.446622593067054e-68
STK17A,17.5641,0.40000087,4.639925538619172e-69,1.0770375829909811e-67
ARL5B,17.556158,0.8372724,5.336677247060578e-69,1.2356460395117184e-67
HBEGF,17.511803,1.378617,1.1644854226496914e-68,2.6860699554360535e-67
PARP12,17.49334,1.0386896,1.61038763340579e-68,3.709953241777128e-67
CMPK2,17.436651,1.9852228,4.348191155190717e-68,1.0004653859706361e-66
SPRR2D,17.375769,3.0523658,1.2590598225223658e-67,2.889699675166645e-66
SRSF3,17.346153,0.26930097,2.109015571194255e-67,4.822370473561359e-66
MAFF,17.299847,0.88672745,4.716360761598049e-67,1.0757403719714506e-65
ARHGAP9,17.291176,0.7285293,5.4822019826824e-67,1.2473198340028691e-65
SLA,17.2728,0.50209326,7.539374410592947e-67,1.709017945097495e-65
OTULIN,17.23986,0.6147306,1.3335670417449444e-66,3.0154709918077495e-65
SET,17.222229,0.26555556,1.8088663652041242e-66,4.065189147064005e-65
BCAS2,17.214693,0.5079836,2.0603460268869257e-66,4.624696014629687e-65
CYLD,17.188036,0.4724895,3.263991608035725e-66,7.308554867700481e-65
ALOX5AP,17.177734,0.51368624,3.8984631675393593e-66,8.718597103433638e-65
TRA2A,17.16859,0.49467808,4.5636501039167876e-66,1.0193817464478848e-64
PRDM2,17.156403,0.5709825,5.629456282491315e-66,1.2559228044085426e-64
TNFAIP2,17.155264,0.80848646,5.740774635842805e-66,1.279203435542594e-64
KDM2A,17.154886,0.53159666,5.778261455333028e-66,1.2859958615923603e-64
DIAPH1,17.116709,0.44972774,1.1139759435035307e-65,2.476236355770984e-64
TAX1BP1,17.108704,0.39152238,1.2781067095940099e-65,2.834217064596089e-64
LYSMD2,17.075275,0.71262896,2.267563974508376e-65,5.0101976096207335e-64
CALM3,17.068151,0.44019365,2.5618206975574184e-65,5.6467694871370655e-64
CHMP2A,17.067337,0.4554304,2.5978505926493585e-65,5.719320711227203e-64
METRNL,17.033903,0.58161455,4.602855319284742e-65,1.008508669658558e-63
B3GNT2,17.011042,0.724017,6.801678918788394e-65,1.4849658338629453e-63
SOX2,16.982069,2.3400722,1.1148446991095901e-64,2.4281925884165105e-63
SGK1,16.967258,0.7032264,1.4347458645605925e-64,3.1212522297626825e-63
DENND2C,16.9476,2.0401816,2.0047563230570695e-64,4.3561338281243615e-63
NIN,16.929777,0.5632949,2.7140912650472067e-64,5.883521808445309e-63
UBE2Q1,16.918327,0.74226946,3.296599256881533e-64,7.129429794534963e-63
C5AR1,16.890913,0.91730475,5.248496295749498e-64,1.1337369468971357e-62
ATP6V1B2,16.87604,0.9331146,6.752670884398227e-64,1.4569423044469547e-62
PTGER4,16.86597,0.57658327,8.007614517759588e-64,1.7256785230115467e-62
H3-3B,16.864777,0.20582299,8.17099758031566e-64,1.7588239926398105e-62
TRA2B,16.754848,0.36336458,5.219448966605031e-63,1.114352354370174e-61
PLK3,16.739916,0.6892232,6.708191350492158e-63,1.430535440027718e-61
BICDL1,16.739746,1.1272447,6.727515868118875e-63,1.432992098080402e-61
EIF1,16.683659,0.10291104,1.723328770747873e-62,3.6538151916514656e-61
NAPA,16.680298,0.68700147,1.8230769580173475e-62,3.860843832313324e-61
ANKRD22,16.664429,1.8171713,2.3774915968456467e-62,5.029161660101719e-61
MORC3,16.656149,0.54243875,2.7305044514004702e-62,5.7692511199268164e-61
PICALM,16.647867,0.6176068,3.1358064282722104e-62,6.617993313736329e-61
ITPKC,16.622332,1.7455713,4.8027241444975224e-62,1.0112708488201722e-60
TRAC,16.603598,0.53105277,6.5635220518103756e-62,1.3757172191014877e-60
BCL2L11,16.601418,0.94031835,6.806421356201266e-62,1.4250023092498454e-60
ASCL2,16.589859,1.4012582,8.251392269424834e-62,1.725555961946576e-60
PAPOLA,16.56681,0.3854962,1.2107830930157892e-61,2.526271405779876e-60
MYO1F,16.538977,0.5830443,1.9225942803385793e-61,3.9978203376326904e-60
CORO1A,16.497852,0.3574565,3.801739123057017e-61,7.869642845372029e-60
HMGN2,16.49448,0.3465457,4.0200523873294755e-61,8.312182644567173e-60
C6orf62,16.471582,0.5062832,5.871406666396271e-61,1.2099315129259477e-59
PGK1,16.468195,0.3726329,6.209641695298462e-61,1.2781976588270746e-59
UBE2S,16.453218,0.47323257,7.952874892476556e-61,1.6333639362501346e-59
FMR1,16.419651,0.72448254,1.383607084780223e-60,2.828998851185933e-59
LILRB4,16.38775,2.9728627,2.3394019173545757e-60,4.772639844949707e-59
PTPN6,16.382982,0.6713318,2.530244177040843e-60,5.156250092635617e-59
HSPH1,16.36224,0.46109506,3.5579795141520126e-60,7.242578920104779e-59
SPI1,16.348343,1.0275921,4.4697277093177233e-60,9.088446342279371e-59
BHLHE40,16.344185,0.58412087,4.785346956876148e-60,9.697986255541165e-59
RAP1B,16.322546,0.34986246,6.82302605643749e-60,1.3781912147662128e-58
TAOK3,16.297476,0.48964536,1.028539362619633e-59,2.063935654323397e-58
CEBPB,16.275967,0.44505498,1.4619062738951652e-59,2.930356014736804e-58
RAB8B,16.272238,0.47178185,1.553735876657905e-59,3.1110299270791487e-58
ANKRD11,16.248768,0.42597908,2.278957400700512e-59,4.5581630538411875e-58
EGR3,16.217981,1.2183441,3.763679665347145e-59,7.50324889635602e-58
APOL3,16.184963,0.94903684,6.438795596601846e-59,1.2808529355276978e-57
IL10RA,16.179195,0.625089,7.071278948276982e-59,1.4051488394947366e-57
SQOR,16.137854,0.8318026,1.382676130883142e-58,2.741610846559975e-57
BID,16.129189,0.6527356,1.5909901647570482e-58,3.1478631912827757e-57
ARHGAP25,16.115852,0.6754445,1.974243130561078e-58,3.9019459763435905e-57
BIRC3,16.105453,0.5587869,2.3358089511384475e-58,4.611590123855165e-57
CHMP5,16.102312,0.5048962,2.4574559436414564e-58,4.846546571557549e-57
BZW1,16.100473,0.37767246,2.5316051628353737e-58,4.9874251496588306e-57
IDO1,16.077093,1.8145171,3.6930677931382776e-58,7.260001900408127e-57
PAG1,16.070415,0.6057763,4.1131726267647434e-58,8.068585747866182e-57
CYP4B1,16.028778,2.619761,8.044789570880935e-58,1.573060503843928e-56
OLR1,16.024916,2.2724805,8.560592318589034e-58,1.670361695660077e-56
GPNMB,16.011639,1.0903822,1.0598010807140282e-57,2.065712064011706e-56
PRDM1,16.003824,0.5945147,1.2016277293158565e-57,2.3347181733299936e-56
CALHM6,15.959125,1.7671074,2.46158741858767e-57,4.767637826232934e-56
PPP1R18,15.94505,0.46702805,3.083921649175649e-57,5.966689715544161e-56
ZNF385A,15.941164,1.0028085,3.2818134650795304e-57,6.342881792876343e-56
TAF7,15.924719,0.39687145,4.26931117302231e-57,8.24277838568482e-56
CHMP1B,15.897006,0.5276374,6.646652544271155e-57,1.2792367648360866e-55
GNA13,15.854506,0.6472578,1.3085438986044902e-56,2.5105720503946752e-55
OGFRL1,15.85129,0.75041604,1.3772467450270803e-56,2.6368746074496585e-55
LYPD3,15.841106,1.0352069,1.6194647529003973e-56,3.094171938397939e-55
STAT2,15.824088,0.76685864,2.1225251284576493e-56,4.042705797055072e-55
JAML,15.816816,0.56342995,2.382397057002787e-56,4.528280782984283e-55
MYO9B,15.810725,0.5985587,2.6242948910885355e-56,4.982903670659421e-55
PCBP1,15.782853,0.3221623,4.083078817563624e-56,7.72880517209131e-55
OASL,15.72759,0.9728827,9.78667135347668e-56,1.8448980772195618e-54
SPAG9,15.714893,0.55741197,1.1958200616829112e-55,2.245036007419216e-54
ACP5,15.702683,1.1893917,1.4497785450610139e-55,2.716263659782171e-54
PRR13,15.675266,0.39392585,2.2328732920955527e-55,4.1791831311076904e-54
RLF,15.670708,0.7543239,2.398945158613139e-55,4.480878134007716e-54
TRIB1,15.655103,0.8645943,3.066157941217298e-55,5.709708515080203e-54
LASP1,15.622073,0.6036501,5.150300185337182e-55,9.561644257125986e-54
PPP2R5C,15.583635,0.37316537,9.405059129268687e-55,1.740789220488935e-53
SAMSN1,15.574599,0.43575898,1.0832997479137047e-54,1.999041876526988e-53
ABI1,15.568467,0.55426043,1.1923021301303531e-54,2.1979778525425114e-53
PRKCH,15.524377,0.5712192,2.3729831156111772e-54,4.352681616956725e-53
MSR1,15.515275,3.1920469,2.7346152833108944e-54,5.0110051114642045e-53
APOBEC3G,15.50991,0.45480248,2.972975408321314e-54,5.442353087954899e-53
TRAFD1,15.454099,0.934095,7.079542157291451e-54,1.2895582693455191e-52
BTN3A3,15.453576,0.7892709,7.137149501569056e-54,1.2987631516185276e-52
IFRD1,15.416083,0.48636588,1.2761217729018005e-53,2.3175936569980177e-52
FAM83A,15.408849,2.323898,1.4273211041118918e-53,2.5896287344464868e-52
CTSZ,15.405665,0.8961313,1.4993722850772954e-53,2.717667771599627e-52
ARAP2,15.404624,0.4867279,1.52372559103813e-53,2.7590853626283137e-52
CMIP,15.400934,0.6011584,1.6132267919706544e-53,2.9125326575588187e-52
PPP1R12A,15.400827,0.38038617,1.615883998661339e-53,2.9144642533812222e-52
RALGDS,15.377466,0.6608094,2.3184595850301125e-53,4.1693669383680605e-52
C2,15.369822,1.9916828,2.608860137983383e-53,4.6870137958427486e-52
FCGR2B,15.341939,1.9236282,4.010374894291628e-53,7.190868499422712e-52
KRT80,15.333048,2.8490045,4.598898117006129e-53,8.238084714765808e-52
HIVEP3,15.322033,1.1703218,5.448642607260554e-53,9.731763318279284e-52
CXCL10,15.316041,4.3655457,5.974781135413607e-53,1.0661123073598566e-51
NPL,15.303883,1.6142069,7.202827997845718e-53,1.283991503577138e-51
SEMA4D,15.237134,0.48323342,2.0047317965890718e-52,3.546134924583039e-51
NT5C3A,15.219953,0.71070266,2.6072065395408685e-52,4.6029730069721047e-51
LY6K,15.209763,1.6166787,3.0464820815864783e-52,5.368182101728342e-51
ANKRD12,15.184621,0.29591745,4.47143310683358e-52,7.84894677577164e-51
CLIP1,15.183341,0.55555576,4.5595548902314855e-52,7.995987329468988e-51
ATP6V0E1,15.176995,0.251154,5.022717650679466e-52,8.79982049466848e-51
RBM25,15.164643,0.33183095,6.062754054374971e-52,1.0603955216682575e-50
KRT15,15.164629,0.7790115,6.064023189105552e-52,1.0603955216682575e-50
ADGRE5,15.148255,0.53754187,7.780428902380313e-52,1.359243150110418e-50
TFPT,15.140274,0.6894396,8.784672270638175e-52,1.53176987237595e-50
NUB1,15.132684,0.5383334,9.859126458542114e-52,1.7158618095288318e-50
CCR1,15.129136,1.180032,1.040520503598786e-51,1.8091853188046695e-50
SYK,15.021299,0.85955554,5.3253401410675086e-51,9.181086415975637e-50
JAK2,15.007889,0.81977034,6.518963984430187e-51,1.1217872325972132e-49
HNRNPD,14.978291,0.35293013,1.0180119948720936e-50,1.7485236892279242e-49
AIM2,14.978228,1.6543571,1.0189795469600054e-50,1.748549856236697e-49
FCGR1A,14.973445,2.1093788,1.094996582392e-50,1.87723923896354e-49
RABGAP1L,14.969394,0.46614712,1.1637670224306346e-50,1.993276706982172e-49
ASPG,14.968211,3.2940767,1.184652189615566e-50,2.02715739548289e-49
ZFAND6,14.955911,0.5218329,1.4251929839690672e-50,2.4342296166191665e-49
ANKRD13A,14.952469,0.76149005,1.500796492112785e-50,2.5609781033162498e-49
HERC5,14.948174,1.1522856,1.6007726558944144e-50,2.7290424080666057e-49
PKP1,14.913941,0.80155015,2.674842643784459e-50,4.539074471582851e-49
HCAR3,14.909976,1.111713,2.838557411650367e-50,4.8080030106376745e-49
DRAP1,14.893209,0.3415774,3.648269818658878e-50,6.162454658730052e-49
F11R,14.876682,0.9655673,4.670944246041216e-50,7.868184156106676e-49
PYGL,14.873092,0.85910535,4.928347710583094e-50,8.294169781303043e-49
CEBPA,14.851625,1.2204044,6.790205884552276e-50,1.1396249565472059e-48
HTATIP2,14.837644,0.6349853,8.364319066974431e-50,1.4025320766092927e-48
H3-3A,14.837149,0.16383797,8.426225494294949e-50,1.4116234151528245e-48
LY6E,14.822836,0.32693088,1.0428747385496637e-49,1.740747552228216e-48
NCOA3,14.821997,0.52245617,1.0559796632543856e-49,1.7610211259776362e-48
IFNG,14.799036,0.8400596,1.485969108028872e-49,2.47360641817934e-48
PHF11,14.76836,0.5175355,2.3434673491550416e-49,3.886938030518132e-48
GPSM3,14.718414,0.42862466,4.910381477269728e-49,8.122478766139592e-48
EZH2,14.717136,0.9098347,5.004070396111566e-49,8.262566235881696e-48
CGAS,14.711447,0.7500144,5.443090879316078e-49,8.971327794894301e-48
ABHD3,14.700852,0.6095026,6.3653187723165706e-49,1.0463170812757793e-47
TRIM38,14.691374,0.52154326,7.321385988460497e-49,1.2023968527202432e-47
OPTN,14.683685,0.44304964,8.200914354905446e-49,1.3444373970573116e-47
OSTF1,14.658898,0.34724835,1.1817548982630049e-48,1.9356112120434464e-47
FABP5,14.653241,0.24042131,1.2844053852696542e-48,2.101868741438157e-47
CSK,14.644208,0.44569057,1.4670074127669337e-48,2.3964166464247037e-47
C16orf72,14.643177,0.4937912,1.4894303684736924e-48,2.430882755159597e-47
PLEKHO1,14.634263,0.71123666,1.6980473624635313e-48,2.766446106671952e-47
SP140L,14.633632,0.50988513,1.7138890322665007e-48,2.7897798334614553e-47
CDKN2B,14.61937,1.5120945,2.113455242527532e-48,3.4371259263107186e-47
CASP8,14.617721,0.43466604,2.1652813331848415e-48,3.515183957436505e-47
WDR66,14.60116,1.7357041,2.7610792699134814e-48,4.478460819335816e-47
CD48,14.596053,0.34359533,2.97579629775047e-48,4.8224709464251e-47
GPR160,14.584921,1.3138202,3.5032568253766044e-48,5.672248551211625e-47
IFIT5,14.5826645,1.048785,3.6210263167666217e-48,5.857767771114708e-47
NFKBIB,14.5621395,0.7587263,4.890283953208304e-48,7.883275124219287e-47
RIOK3,14.541238,0.57461655,6.638176623594545e-48,1.0691540437352583e-46
ADGRF1,14.538802,2.322978,6.878550512694025e-48,1.1068980364905784e-46
PTPRJ,14.537477,0.819282,7.013057984004553e-48,1.1275547954843047e-46
TREM1,14.525012,0.9943632,8.41281258568018e-48,1.3514230261213805e-46
HCK,14.524803,0.81674075,8.438433983438866e-48,1.354353901834974e-46
RIT1,14.510913,0.59971374,1.0333659625001701e-47,1.6570858023987443e-46
CYCS,14.497386,0.29324725,1.2585241880009121e-47,2.012871308003898e-46
UBE2D1,14.495269,0.6844137,1.2979267478759108e-47,2.0740846838772493e-46
KLHDC7B,14.486011,1.5940917,1.4852247780791333e-47,2.3713227956792145e-46
IKZF3,14.480991,0.5139938,1.5977658147972404e-47,2.5487904539958414e-46
C1QC,14.472416,1.8809109,1.8099999072828278e-47,2.882342436914137e-46
RAB7A,14.46667,0.49548885,1.9677047392971928e-47,3.1280542613191128e-46
ERO1A,14.457923,0.8331502,2.234381078343621e-47,3.548916174694397e-46
PTTG1,14.444797,0.66896945,2.703550706329748e-47,4.28669210007949e-46
