Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),1/30,0.1397095639188418,0.2017244018752508,0,0,6.921281783350749,13.622394510819325,ZFP36
GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),1/30,0.1397095639188418,0.2017244018752508,0,0,6.921281783350749,13.622394510819325,HLA-DQA1
GO_Biological_Process_2023,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),1/30,0.1397095639188418,0.2017244018752508,0,0,6.921281783350749,13.622394510819325,CLEC7A
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),1/30,0.1397095639188418,0.2017244018752508,0,0,6.921281783350749,13.622394510819325,PPP1R15A
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),1/30,0.1397095639188418,0.2017244018752508,0,0,6.921281783350749,13.622394510819325,PLEK
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),2/132,0.1413417095746185,0.2038240018424914,0,0,3.1036106750392465,6.072446585747735,PLEK;APOE
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,APOE
GO_Biological_Process_2023,Regulation Of Response To Biotic Stimulus (GO:0002831),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,IRF1
GO_Biological_Process_2023,Positive Regulation Of Cholesterol Transport (GO:0032376),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,APOE
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,ICAM1
GO_Biological_Process_2023,Toll-Like Receptor Signaling Pathway (GO:0002224),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,CTSS
GO_Biological_Process_2023,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,CXCL17
GO_Biological_Process_2023,Triglyceride Homeostasis (GO:0070328),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,APOE
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,ICAM1
GO_Biological_Process_2023,Receptor Signaling Pathway Via STAT (GO:0097696),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,STAT1
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1/31,0.1440174715013112,0.205099508543534,0,0,6.69023569023569,12.964476920040203,CDKN2A
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),2/134,0.1447722616002044,0.2059183099779304,0,0,3.0562770562770565,5.906540809205433,HLA-A;BTN3A2
GO_Biological_Process_2023,Cellular Response To Metal Ion (GO:0071248),2/135,0.146494146719129,0.2081089305129066,0,0,3.03314408470155,5.82597157350083,FOS;B2M
GO_Biological_Process_2023,Regulation Of Cholesterol Efflux (GO:0010874),1/32,0.1483040219339779,0.2093811407082672,0,0,6.474095796676441,12.355752978101908,APOE
GO_Biological_Process_2023,Amide Transport (GO:0042886),1/32,0.1483040219339779,0.2093811407082672,0,0,6.474095796676441,12.355752978101908,TAP1
GO_Biological_Process_2023,Phosphatidylinositol 3-Kinase Signaling (GO:0014065),1/32,0.1483040219339779,0.2093811407082672,0,0,6.474095796676441,12.355752978101908,FCGR3A
GO_Biological_Process_2023,Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051438),1/32,0.1483040219339779,0.2093811407082672,0,0,6.474095796676441,12.355752978101908,DTX3L
GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),1/32,0.1483040219339779,0.2093811407082672,0,0,6.474095796676441,12.355752978101908,PMAIP1
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),3/267,0.1495651244370655,0.2109015609365025,0,0,2.300374882849109,4.370766028065756,CXCL8;PLEK;TNFAIP3
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),2/137,0.1499507080843318,0.2111851915824845,0,0,2.9879062736205597,5.669398730173793,PLEK;APOC1
GO_Biological_Process_2023,Negative Regulation Of Endocytosis (GO:0045806),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,APOC1
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Migration (GO:0010633),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,APOE
GO_Biological_Process_2023,Positive Regulation Of DNA Binding (GO:0043388),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,PLAUR
GO_Biological_Process_2023,Signal Transduction By P53 Class Mediator (GO:0072331),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,PLAUR
GO_Biological_Process_2023,Positive Regulation Of Interleukin-12 Production (GO:0032735),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,CLEC7A
GO_Biological_Process_2023,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,CTSS
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,PPP1R15A
GO_Biological_Process_2023,Protein K63-linked Deubiquitination (GO:0070536),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,TNFAIP3
GO_Biological_Process_2023,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,GBP5
GO_Biological_Process_2023,Regulation Of Amyloid-Beta Formation (GO:1902003),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,APOE
GO_Biological_Process_2023,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,APOE
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),1/33,0.152569319997184,0.2114913697297527,0,0,6.271464646464646,11.79120788980768,PLAU
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),3/272,0.1554809796525169,0.2147744296408137,0,0,2.257042118575863,4.20087872797176,PLAU;CLEC7A;CCL3
GO_Biological_Process_2023,Negative Regulation Of Interleukin-6 Production (GO:0032715),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,TNFAIP3
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,B2M
GO_Biological_Process_2023,Regulation Of Neuronal Synaptic Plasticity (GO:0048168),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,APOE
GO_Biological_Process_2023,Cellular Response To Amyloid-Beta (GO:1904646),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,ICAM1
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Immunoglobulin Production (GO:0002639),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,HLA-E
GO_Biological_Process_2023,Regulation Of T Cell Receptor Signaling Pathway (GO:0050856),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,GBP1
GO_Biological_Process_2023,Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070884),1/34,0.1568134700259566,0.2147744296408137,0,0,6.081114172023263,11.266469699963473,CLEC7A
GO_Biological_Process_2023,Organelle Organization (GO:0006996),4/418,0.1572038873056013,0.2150519127418322,0,0,1.9611513687600644,3.628545150853218,CCL3;TNFAIP3;SNX10;APOE
GO_Biological_Process_2023,Regulation Of Cellular Senescence (GO:2000772),1/35,0.1610365757741949,0.2189867924720347,0,0,5.901960784313726,10.777710825180796,B2M
GO_Biological_Process_2023,Response To Nutrient Levels (GO:0031667),1/35,0.1610365757741949,0.2189867924720347,0,0,5.901960784313726,10.777710825180796,CD68
GO_Biological_Process_2023,Positive Regulation Of Cell Development (GO:0010720),1/35,0.1610365757741949,0.2189867924720347,0,0,5.901960784313726,10.777710825180796,CLEC7A
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),1/35,0.1610365757741949,0.2189867924720347,0,0,5.901960784313726,10.777710825180796,PMAIP1
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),1/35,0.1610365757741949,0.2189867924720347,0,0,5.901960784313726,10.777710825180796,APOE
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),13/1922,0.1617440260106394,0.2196879119598839,0,0,1.4082296201296942,2.56542862213691,DTX3L;STAT1;CDKN2A;FOS;PARP9;ZEB2;IRF1;IRF7;SPP1;FOSB;APOE;MXD1;JUNB
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),1/36,0.165238740567014,0.2239033821884391,0,0,5.733044733044733,10.321566994169176,STAT1
GO_Biological_Process_2023,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),1/36,0.165238740567014,0.2239033821884391,0,0,5.733044733044733,10.321566994169176,STAT1
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),2/146,0.1656998745819369,0.224262832619761,0,0,2.799886621315193,5.033012105126492,DTX3L;APOE
GO_Biological_Process_2023,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,APOE
GO_Biological_Process_2023,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,DUSP1
GO_Biological_Process_2023,Regulation Of p38MAPK Cascade (GO:1900744),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,DUSP1
GO_Biological_Process_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,PPP1R15A
GO_Biological_Process_2023,Positive Regulation Of Immune Effector Process (GO:0002699),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,DDX60
GO_Biological_Process_2023,Melanosome Organization (GO:0032438),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,APOE
GO_Biological_Process_2023,Regulation Of Cellular Component Biogenesis (GO:0044087),1/37,0.1694200671801256,0.2274161511386211,0,0,5.57351290684624,9.895070145641316,APOE
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),4/434,0.1725739347940974,0.2300345524672584,0,0,1.886627906976744,3.3146722759177285,RAP2B;PLAU;CLEC7A;CCL3
GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,MX2
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon Production (GO:0032480),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,XAF1
GO_Biological_Process_2023,Response To cAMP (GO:0051591),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,NAMPT
GO_Biological_Process_2023,Positive Regulation Of Bone Mineralization (GO:0030501),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,ISG15
GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,CTSS
GO_Biological_Process_2023,Response To Peptide (GO:1901652),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,APOE
GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,STAT1
GO_Biological_Process_2023,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),1/38,0.1735806579316256,0.2300345524672584,0,0,5.422604422604422,9.495592558231127,HLA-E
GO_Biological_Process_2023,Cellular Response To Organic Cyclic Compound (GO:0071407),2/152,0.1763559296827952,0.2330929022690705,0,0,2.687074829931973,4.662749281288076,CCL3;SPP1
GO_Biological_Process_2023,RNA Transport (GO:0050658),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,ZFP36
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,PMAIP1
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,CLEC7A
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,ZFP36
GO_Biological_Process_2023,Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,RAP2B
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,CXCL8
GO_Biological_Process_2023,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Lipid Biosynthetic Process (GO:0046889),1/39,0.1777206145684703,0.2330929022690705,0,0,5.279638490164806,9.12080010262218,APOE
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),2/155,0.1817247564919734,0.2360621814288645,0,0,2.633986928104575,4.49163798449718,ZFP36;CXCL8
GO_Biological_Process_2023,Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,TNFAIP3
GO_Biological_Process_2023,Regulation Of Protein Dephosphorylation (GO:0035304),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,PPP1R15A
GO_Biological_Process_2023,Regulation Of Small Molecule Metabolic Process (GO:0062012),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,APOE
GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,APOE
GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,STAT1
GO_Biological_Process_2023,Positive Regulation Of Wound Healing (GO:0090303),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,CLEC7A
GO_Biological_Process_2023,Protein Localization To Cilium (GO:0061512),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,SNX10
GO_Biological_Process_2023,Negative Regulation Of Cell-Cell Adhesion (GO:0022408),1/40,0.1818400384456406,0.2360621814288645,0,0,5.144004144004144,8.768612919919887,IL1RN
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),1/41,0.1859390303366049,0.2405651861417091,0,0,5.015151515151516,8.43717221072756,ISG15
GO_Biological_Process_2023,Visual System Development (GO:0150063),1/41,0.1859390303366049,0.2405651861417091,0,0,5.015151515151516,8.43717221072756,C1QA
GO_Biological_Process_2023,Positive Regulation Of Viral Process (GO:0048524),1/41,0.1859390303366049,0.2405651861417091,0,0,5.015151515151516,8.43717221072756,IFIT1
GO_Biological_Process_2023,Regulation Of Osteoclast Differentiation (GO:0045670),1/42,0.1900176905858975,0.244460961484104,0,0,4.892584380389258,8.124812043283224,CCL3
GO_Biological_Process_2023,Cellular Response To Glucose Starvation (GO:0042149),1/42,0.1900176905858975,0.244460961484104,0,0,4.892584380389258,8.124812043283224,PMAIP1
GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),1/42,0.1900176905858975,0.244460961484104,0,0,4.892584380389258,8.124812043283224,ZFP36
GO_Biological_Process_2023,Substantia Nigra Development (GO:0021762),1/42,0.1900176905858975,0.244460961484104,0,0,4.892584380389258,8.124812043283224,GNB4
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),1/42,0.1900176905858975,0.244460961484104,0,0,4.892584380389258,8.124812043283224,SPRR3
GO_Biological_Process_2023,Regulation Of Primary Metabolic Process (GO:0080090),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,APOE
GO_Biological_Process_2023,Response To Amyloid-Beta (GO:1904645),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,ICAM1
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,ISG15
GO_Biological_Process_2023,Positive Regulation Of miRNA Transcription (GO:1902895),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,FOS
GO_Biological_Process_2023,Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,B2M
GO_Biological_Process_2023,mRNA Catabolic Process (GO:0006402),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,ZFP36
GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,ZFP36
GO_Biological_Process_2023,Regulation Of Cellular Component Size (GO:0032535),1/43,0.1940761190078197,0.2474578577549595,0,0,4.775853775853776,7.830035336967146,PPP1R15A
GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),2/162,0.1943443078276657,0.2475241740407978,0,0,2.517857142857143,4.124561988604351,IFIT2;TYMP
GO_Biological_Process_2023,Negative Regulation Of Immune System Process (GO:0002683),1/44,0.1981144149654997,0.2512082005930202,0,0,4.664552501761804,7.551493311263548,TNFAIP3
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),1/44,0.1981144149654997,0.2512082005930202,0,0,4.664552501761804,7.551493311263548,SPP1
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),1/44,0.1981144149654997,0.2512082005930202,0,0,4.664552501761804,7.551493311263548,CTSS
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),1/44,0.1981144149654997,0.2512082005930202,0,0,4.664552501761804,7.551493311263548,HLA-DQA1
GO_Biological_Process_2023,Negative Regulation Of Response To Biotic Stimulus (GO:0002832),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of mRNA Catabolic Process (GO:0061014),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,ZFP36
GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,OAS1
GO_Biological_Process_2023,Zymogen Activation (GO:0031638),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,PLAU
GO_Biological_Process_2023,Natural Killer Cell Activation (GO:0030101),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,FCGR3A
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),1/45,0.2021326772791743,0.2546115681899391,0,0,4.558310376492194,7.287967841732019,CTSS
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),2/168,0.2052495909264702,0.2576637554789046,0,0,2.426112613720187,3.841818525538327,DTX3L;PARP9
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,ZFP36
GO_Biological_Process_2023,Regulation Of Nervous System Development (GO:0051960),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,TYMP
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,CTSS
GO_Biological_Process_2023,Response To Hydrogen Peroxide (GO:0042542),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,PLAUR
GO_Biological_Process_2023,Protein Sumoylation (GO:0016925),1/46,0.2061310043831236,0.2576637554789046,0,0,4.45679012345679,7.038356248208516,IFIH1
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720),1/47,0.2101094941683413,0.2617795112325906,0,0,4.359683794466403,6.801658146757973,TNFAIP3
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),1/47,0.2101094941683413,0.2617795112325906,0,0,4.359683794466403,6.801658146757973,NAMPT
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.2101094941683413,0.2617795112325906,0,0,4.359683794466403,6.801658146757973,STAT1
GO_Biological_Process_2023,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742),2/172,0.2125577216442807,0.2644100749523171,0,0,2.3685474189675872,3.667794437782415,CEACAM5;ICAM1
GO_Biological_Process_2023,Cellular Defense Response (GO:0006968),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,NCF2
GO_Biological_Process_2023,Cellular Response To Mechanical Stimulus (GO:0071260),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,IRF1
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,TNFAIP3
GO_Biological_Process_2023,Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,CLEC7A
GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,PARP9
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,PLAUR
GO_Biological_Process_2023,Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373),1/48,0.2140682440880332,0.2644100749523171,0,0,4.266709649688373,6.576964036635908,GBP1
GO_Biological_Process_2023,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),1/49,0.21800735103248,0.2678309194551391,0,0,4.177609427609427,6.363445371866637,TNFAIP3
GO_Biological_Process_2023,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),1/49,0.21800735103248,0.2678309194551391,0,0,4.177609427609427,6.363445371866637,DUSP1
GO_Biological_Process_2023,Positive Regulation Of miRNA Metabolic Process (GO:2000630),1/49,0.21800735103248,0.2678309194551391,0,0,4.177609427609427,6.363445371866637,FOS
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.21800735103248,0.2678309194551391,0,0,4.177609427609427,6.363445371866637,TIGIT
GO_Biological_Process_2023,Regulation Of Cell Communication (GO:0010646),1/49,0.21800735103248,0.2678309194551391,0,0,4.177609427609427,6.363445371866637,TYMP
GO_Biological_Process_2023,Blood Circulation (GO:0008015),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,STAT1
GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,C1QA
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,ZFP36
GO_Biological_Process_2023,Intracellular Iron Ion Homeostasis (GO:0006879),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,B2M
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,APOE
GO_Biological_Process_2023,Negative Regulation Of Cell Projection Organization (GO:0031345),1/50,0.2219269115603851,0.2709022534505767,0,0,4.092145949288806,6.1603458876211565,APOE
GO_Biological_Process_2023,SMAD Protein Signal Transduction (GO:0060395),1/51,0.2258270216564654,0.2744925050919883,0,0,4.01010101010101,5.966974015935645,FOS
GO_Biological_Process_2023,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),1/51,0.2258270216564654,0.2744925050919883,0,0,4.01010101010101,5.966974015935645,GBP1
GO_Biological_Process_2023,Positive Regulation Of Actin Filament Bundle Assembly (GO:0032233),1/51,0.2258270216564654,0.2744925050919883,0,0,4.01010101010101,5.966974015935645,PLEK
GO_Biological_Process_2023,Receptor Internalization (GO:0031623),1/51,0.2258270216564654,0.2744925050919883,0,0,4.01010101010101,5.966974015935645,CXCL8
GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),1/52,0.2297077768169888,0.2789134723811794,0,0,3.9312735195088138,5.782696221966044,RGS1
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),1/53,0.233569272224541,0.2809210259423314,0,0,3.8554778554778553,5.606931137649977,CDKN2A
GO_Biological_Process_2023,Negative Regulation Of Metabolic Process (GO:0009892),1/53,0.233569272224541,0.2809210259423314,0,0,3.8554778554778553,5.606931137649977,APOC1
GO_Biological_Process_2023,Actin Cytoskeleton Reorganization (GO:0031532),1/53,0.233569272224541,0.2809210259423314,0,0,3.8554778554778553,5.606931137649977,PLEK
GO_Biological_Process_2023,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),1/53,0.233569272224541,0.2809210259423314,0,0,3.8554778554778553,5.606931137649977,APOE
